"id";"name";"host_id";"host_name";"neighbourhood";"latitude";"longitude";"room_type";"price";"minimum_nights";"number_of_reviews";"last_review";"reviews_per_month";"calculated_host_listings_count";"availability_365";"number_of_reviews_ltm"
"1009030";"Double ensuite rooms at Sabatico Hostel";3871145;"Sebastian";"Monserrat";-34.61652;-58.38635;"Hotel room";42009.0;1;6;"2022-09-13";0.04;18;61;0
"1018620";"Duplex Apt with Terrace in Palermo Chico";5597544;"Homely";"Palermo";-34.57587;-58.40731;"Entire home/apt";70365.0;4;16;"2023-12-24";0.15;30;301;0
"1023538";"Departamento en Alquiler Temporario";613204;"Lily";"Recoleta";-34.58517;-58.39504;"Entire home/apt";63013.0;1;4;"2016-02-01";0.03;1;362;0
"1032751";"Palermo. Best location, Cool Apt.";2021529;"JosÃ©";"Palermo";-34.57998;-58.43261;"Entire home/apt";73515.0;3;99;"2025-01-04";0.71;2;307;5
"1062070";"Quiet Apartment in Belgrano";5846650;"Gerardo";"Belgrano";-34.55674;-58.46368;"Entire home/apt";61015.0;2;13;"2017-12-20";0.1;1;243;0
"1073254";"Friendly apartment in San Telmo";5903836;"Silvia Marcela";"San Telmo";-34.61803;-58.37492;"Entire home/apt";30908.0;3;71;"2022-03-26";0.5;1;335;0
"1088555";"Downtown apartment with patio";372046;"Maria Rosario";"San Nicolas";-34.60783;-58.3845;"Entire home/apt";52511.0;2;3;"2025-01-11";0.02;2;81;1
"1099718";"Palermo Soho - Great room - Beautiful House V.";5418253;"Loli";"Palermo";-34.58602;-58.42736;"Private room";68264.0;3;4;"2022-12-09";0.05;6;312;0
"1100130";"Palermo Soho - Beautiful Room - Dream House. L";5418253;"Loli";"Palermo";-34.58416;-58.42934;"Private room";84017.0;3;2;"2019-12-21";0.03;6;310;0
"1100232";"Hermoso departamento en el corazÃ³n de Buenos Aires";6043745;"Ana";"Retiro";-34.59828186035156;-58.3868408203125;"Entire home/apt";31507.0;2;25;"2025-01-25";0.18;1;129;9
"1100562";"Beautiful Room-Best Location Palermo Soho - pool B";5418253;"Loli";"Palermo";-34.58567;-58.4277;"Private room";84017.0;3;3;"2022-07-20";0.03;6;311;0
"1100895";"PALERMO SOHO - Beautiful Room - Dream House. C";5418253;"Loli";"Palermo";-34.58523;-58.42739;"Private room";68264.0;2;2;"2023-05-22";0.08;6;313;0
"1101226";"Super apartment in historic area";254646;"Ronaldo";"Monserrat";-34.60903;-58.38001;"Entire home/apt";78766.0;2;103;"2024-12-19";0.74;2;145;2
"1105755";"2 Bedrooms sunny house in lovely Palermo Soho M";911271;"Maria";"Palermo";-34.5937;-58.42703;"Entire home/apt";63013.0;2;32;"2024-11-16";0.24;1;324;14
"1110438";"Petit Studio Apartment in Recoleta";802023;"Ana";"Recoleta";-34.59696;-58.3948;"Entire home/apt";38259.0;4;6;"2014-07-24";0.04;3;363;0
"1117912";"BEAUTIFUL VIEW IN VILLA CRESPO!";6136088;"Diana";"Palermo";-34.59348;-58.43123;"Entire home/apt";19714.0;4;39;"2020-03-12";0.28;1;213;0
"1129739";"Affordable Cozy & Quiet Palermo";5632049;"John";"Recoleta";-34.5956;-58.41281;"Entire home/apt";68264.0;3;10;"2024-12-28";0.08;7;216;1
"1131724";"Rivera 3 - Stylist Studio Apartment in Belgrano";6176155;"Raul";"Belgrano";-34.560215;-58.466939;"Entire home/apt";23105.0;3;30;"2024-07-21";1.1;10;308;5
"1141686";"Night U$D 54- U$D1100 / 1br - /mont";6261236;"Maria Jimena";"Palermo";-34.58365;-58.42211;"Entire home/apt";57762.0;1;56;"2024-11-23";0.39;1;304;5
"1146894";"Soho sunny private Suite, great location!";4215940;"Lilian";"Palermo";-34.5882;-58.43325;"Entire home/apt";89268.0;1;58;"2024-11-29";0.41;5;365;1
"1147104";"Soho Garden  Studio, courtyard, great location!";4215940;"Lilian";"Palermo";-34.5882;-58.43325;"Entire home/apt";63013.0;1;45;"2024-02-24";0.33;5;365;1
"1147359";"Soho Artist Studio, great location!";4215940;"Lilian";"Palermo";-34.5882;-58.43325;"Entire home/apt";48310.0;1;27;"2024-11-29";0.19;5;365;2
"1156868";"Private studio apart in Bs Aires";6339395;"Martin";"Almagro";-34.6028001;-58.4235938;"Entire home/apt";19051.0;3;17;"2024-11-09";1.45;1;248;17
"1159789";"Private terrace, swimming pool, quiet and bright";6321513;"Alejandro";"Almagro";-34.600040435791016;-58.41720199584961;"Entire home/apt";32857.0;4;58;"2024-12-08";0.47;1;157;9
"1163876";"Departamento luminoso y totalmente equipado";2501331;"Nicolas";"Caballito";-34.62298;-58.44467;"Entire home/apt";52511.0;4;26;"2024-12-02";0.74;1;361;3
"1170336";"Excelente Studio Palermo, Zona Hipodromo / Polo";6407179;"Josefina";"Palermo";-34.57073;-58.4322;"Entire home/apt";30456.0;4;33;"2024-03-31";0.33;1;52;5
"1177556";"Modern Luxury Studio: Rooftop Pool Open";4766851;"Monica & Brad";"Belgrano";-34.56077;-58.44089;"Entire home/apt";63013.0;2;69;"2024-12-22";0.49;1;362;3
"1197752";"Stunning  View | Pool/Grill/Laundry| Welcome2BA";2597734;"Welcome2BA";"Balvanera";-34.60041;-58.39342;"Entire home/apt";32252.0;4;52;"2024-12-02";0.42;36;0;7
"1216147";"Cool and sunny Apartment in Palermo";4404244;"Pablo";"Palermo";-34.57583;-58.4414;"Entire home/apt";36758.0;2;105;"2024-12-31";0.88;2;0;13
"1222562";"In the neighborhood of Caballito";893209;"Victoria";"Caballito";-34.61989;-58.44328;"Entire home/apt";42009.0;4;36;"2024-12-07";0.33;4;364;1
"1224206";"CHIC & BRIGHT w/ Balcony | Recoleta";5597544;"Homely";"Recoleta";-34.59314;-58.39526;"Entire home/apt";47260.0;3;9;"2024-12-18";0.09;30;341;1
"1233926";"Enjoy Bs As Amazing Loft @Palermo Unique View N16C";6729215;"Juan";"Palermo";-34.58211;-58.43107;"Entire home/apt";71688.0;1;13;"2024-12-06";2.03;1;304;13
"1246574";"Charming apartment heart Recoleta";3176432;"Gisela";"Recoleta";-34.59375;-58.39045;"Entire home/apt";29406.0;3;3;"2022-06-30";0.02;5;364;0
"1247677";"Nice duplex with terrace In Palermo";3176432;"Gisela";"Palermo";-34.58694;-58.42398;"Entire home/apt";36758.0;3;53;"2024-10-14";0.39;5;0;3
"1248992";"Warm & Cozy 1BD Apt in Palermo";5262752;"Gaby";"Palermo";-34.587950557669494;-58.41425137562727;"Entire home/apt";56113.0;3;25;"2020-02-25";0.19;4;29;0
"1252890";"BIG, LUMINOUS, COZY DUPLEX- BELGRAN";6826597;"Gabriela Perla";"Palermo";-34.56987;-58.44375;"Entire home/apt";38711.0;3;103;"2024-11-25";0.74;1;296;8
"1259107";"Duplex with private terrace and barbacue";2101808;"Marta";"Palermo";-34.587;-58.41054;"Entire home/apt";64662.0;4;63;"2025-01-03";0.56;1;343;7
"1263142";"RENT BEAUTIFUL CENTRAL ROOM (MIRÃ)";1864747;"Irina";"Almagro";-34.61095;-58.42192;"Private room";21004.0;2;28;"2024-10-24";0.2;23;181;2
"1268373";"Cute loft with amazing location";6904299;"Manuela";"Palermo";-34.5708;-58.43036;"Entire home/apt";52511.0;3;34;"2023-04-23";0.25;1;73;0
"1271607";"Lovely hidden apt. in Palermo Soho";6921152;"Yanina";"Palermo";-34.58631;-58.43082;"Entire home/apt";35707.0;4;42;"2024-09-02";0.35;1;346;3
"1282540";"The house TETI ABUD";6977722;"Stella Maris";"Belgrano";-34.56426;-58.45897;"Private room";19954.0;3;34;"2024-01-12";0.27;1;38;0
"1318751";"Just between the two Palermos, a balcony with view";5488681;"Martha";"Palermo";-34.58266;-58.42609;"Entire home/apt";52511.0;3;25;"2024-11-18";0.2;12;218;6
"1343740";"Newly Renovated Apt. Near Palermo";7187842;"Nelson";"Almagro";-34.60881805419922;-58.42919921875;"Entire home/apt";39908.0;4;94;"2025-01-23";0.69;1;229;9
"1356103";"Rayuela Studio Apartment";7219202;"Fernando";"Palermo";-34.58314;-58.42749;"Entire home/apt";73515.0;2;57;"2024-11-12";0.43;4;31;3
"1360729";"Study Located Neighborhood Palermo";6938236;"Lidia Elisabet";"Palermo";-34.58344;-58.42586;"Entire home/apt";52511.0;4;25;"2016-01-03";0.18;1;358;0
"1373159";"Nice LOFT with Private Terrace - Palermo Hollywood";5597544;"Homely";"Palermo";-34.58034;-58.43787;"Entire home/apt";52511.0;3;67;"2024-11-18";0.49;30;365;2
"1374585";"Confortable apartment in Palermo";7448589;"Fernando";"Palermo";-34.57534;-58.43088;"Entire home/apt";44109.0;1;19;"2024-07-03";0.14;1;339;1
"1377463";"2 be, 1 1/2 ba Sunny Airy Modern. Palermo Recoleta";6969801;"Isabelle";"Palermo";-34.57977;-58.40684;"Entire home/apt";66164.0;2;64;"2024-02-16";0.46;1;363;1
"1396174";"Beautiful and spacious studio.";7543724;"Sylvia";"Monserrat";-34.61515;-58.37811;"Entire home/apt";36611.0;4;44;"2024-12-21";0.32;1;319;5
"1425113";"Estudio tranquilo y luminoso en Belgrano R";10912509;"JuliÃ¡n";"Villa Urquiza";-34.56773;-58.47266;"Entire home/apt";35707.0;3;82;"2024-12-02";0.63;2;76;3
"1426476";"Cute&Cozy Studio in Palermo";5001945;"Mauricio";"Recoleta";-34.59706;-58.41397;"Entire home/apt";42009.0;3;1;"2014-04-10";0.01;1;120;0
"1437145";"Loft with Private Terrace - Palermo Hollywood";5597544;"Homely";"Palermo";-34.58034;-58.43787;"Entire home/apt";52511.0;4;45;"2024-03-20";0.41;30;278;2
"1462182";"First Class LOFT in Recoleta";5597544;"Homely";"Recoleta";-34.59311;-58.38761;"Entire home/apt";52511.0;4;26;"2024-12-26";0.27;30;342;2
"1466818";"Apartment mts from british embassy";4222364;"Brian";"Recoleta";-34.58657;-58.39639;"Entire home/apt";38858.0;2;84;"2024-04-28";0.61;8;353;2
"1476410";"Buenos Aires Dreams Apartments";7900998;"Lorena";"NuÃ±ez";-34.549797;-58.455585;"Entire home/apt";84017.0;3;41;"2024-04-08";0.3;1;360;1
"1483923";"Light and Cozy Studio in Palermo";5766263;"Vanina";"Palermo";-34.57807;-58.42393;"Entire home/apt";50410.0;1;80;"2024-11-24";0.58;1;180;6
"1498618";"Chic Retreat in Trendy Palermo Viejo";4495048;"Ale";"Palermo";-34.59434;-58.42208;"Entire home/apt";31202.0;3;1;"2014-01-10";0.01;1;365;0
"1508302";"The Pink Room -Palacio Nr San Telmo";2034113;"Cee Jay";"Constitucion";-34.61939;-58.3824;"Private room";24155.0;2;3;"2022-11-02";0.02;6;365;0
"1515464";"PS Lacroze - Happy Chic Peaceful Studio";8022351;"Pilar";"Colegiales";-34.57291412353516;-58.44663619995117;"Entire home/apt";31507.0;2;18;"2025-01-13";0.79;1;179;5
"1538160";"Elegante cÃ¡lido y luminoso studio a pie de palermo";8201201;"Carolina";"Chacarita";-34.58628;-58.44308;"Entire home/apt";28954.0;2;54;"2024-12-10";0.81;4;166;13
"1586621";"HabitaciÃ³n privada en casa BrasileÃ±a en Palermo!";8453937;"Valeria";"Villa Crespo";-34.59706;-58.43366;"Private room";13506.0;3;5;"2019-11-22";0.08;1;364;0
"1614152";"DUPLEX EN RECOLETA";2291843;"Mario Fabian";"Recoleta";-34.58911;-58.40165;"Entire home/apt";50000.0;3;1;"2023-04-10";0.05;2;363;0
"1619359";"Peters House | Bright Apartment | 3 Bedrooms";8615163;"Peter";"Palermo";-34.58054;-58.42813;"Private room";52511.0;1;99;"2024-07-24";0.72;4;23;3
"1629586";"Departamento Buenos Aires 1  Frente al Obelisco!!!";8661095;"Paola";"San Nicolas";-34.60208;-58.38017;"Entire home/apt";35707.0;3;87;"2025-01-08";0.88;2;26;19
"1645017";"High class building, 2 rooms, 1BR apt";8549010;"David";"Retiro";-34.59516;-58.37548;"Entire home/apt";27001.0;3;34;"2025-01-05";0.26;1;364;4
"1648317";"Estudio/Monoambiente/CorazÃ³n de San Telmo";8745373;"Monique";"San Telmo";-34.61977;-58.37237;"Entire home/apt";36999.0;3;81;"2023-04-10";0.62;1;364;0
"1653045";"Roomy & bright studio Palermo SOHO. Great view!";8788529;"Fabrizio";"Palermo";-34.58601;-58.42452;"Entire home/apt";31761.0;4;83;"2024-12-18";0.7;1;132;13
"1672965";"Fully equipped apartment with Wi-Fi";5148101;"Santi";"Belgrano";-34.55872;-58.45024;"Entire home/apt";31507.0;2;68;"2025-01-04";0.55;7;365;5
"1687026";"Cozy Home Studio with patio and personal entrance";2396413;"Alicia";"NuÃ±ez";-34.55617;-58.46932;"Entire home/apt";36758.0;3;5;"2020-01-17";0.05;2;26;0
"1690692";"1Room Fast Wi-Fi Apt. in Bs As -CaÃ±itasPalermo";8932888;"Sigi";"Palermo";-34.56343;-58.4411;"Entire home/apt";42009.0;4;22;"2024-12-20";0.17;1;149;4
"1698017";"Amplio apartamento en Caballito";6214890;"MÃ³nica";"Caballito";-34.61937;-58.444;"Entire home/apt";42009.0;3;1;"2023-04-08";0.05;6;179;0
"1711184";"Luminoso apartamento en la peatonal Florida";234585;"Graciela";"Retiro";-34.59798;-58.37574;"Entire home/apt";31507.0;4;6;"2024-01-02";0.09;13;274;0
"1712565";"Live in the heart of Buenos Aires!";9032563;"Beatriz";"San Nicolas";-34.59879295419092;-58.3734331328572;"Entire home/apt";32857.0;3;82;"2025-01-19";0.6;1;150;9
"1740526";"Modern Studio: Palermo Soho with pool & ChromeCast";6704860;"Maria Cruz";"Palermo";-34.59126;-58.42469;"Entire home/apt";35109.0;3;91;"2025-01-26";1.05;1;345;32
"1742508";"Bedroom w/private bathroom-Lina's Tango Guesthouse";17965177;"Lina";"San Telmo";-34.6192;-58.37663;"Private room";53109.0;1;4;"2018-11-17";0.03;5;346;0
"1744990";"SONNIGES Zimmer/ Terrasse";6072698;"Simone";"Balvanera";-34.600681;-58.406109;"Private room";15651.0;4;21;"2023-12-28";0.16;3;360;0
"1757922";"DPTO un ambiente en Recoleta";9243316;"MÃ³nica";"Recoleta";-34.5876;-58.38957;"Entire home/apt";36758.0;3;3;"2017-03-31";0.03;3;83;0
"1795999";"SUPERB 2-bdrm LOFT next to SanTelmo";9420087;"Thierry";"Barracas";-34.63144;-58.37823;"Entire home/apt";74475.0;3;69;"2025-01-03";0.51;1;300;4
"1798204";"BEAUTIFUL LOFT in Palermo, CaÃ±itas.";4435671;"Martin";"Palermo";-34.57116;-58.43216;"Entire home/apt";36758.0;3;101;"2024-06-03";0.76;4;243;1
"1807213";"Frida Kalho s Apart at Palermo";641573;"Paula";"Palermo";-34.57848;-58.40902;"Entire home/apt";21004.0;2;31;"2024-12-16";0.23;9;214;6
"1873315";"Cozy and bright apartment in Palermo Soho";488391787;"Maria Florencia";"Palermo";-34.58601669041001;-58.42410267497869;"Entire home/apt";48762.0;3;69;"2024-11-19";0.52;2;244;7
"1879597";"1bdr - Palermo Viejo Flat for rent";8564769;"Diego";"Palermo";-34.5884;-58.43499;"Entire home/apt";36758.0;3;10;"2017-10-27";0.08;1;364;0
"1883437";"Elegant apartment in Downtown!";9499405;"Facundo Rolando";"Monserrat";-34.61561;-58.38635;"Entire home/apt";68264.0;3;86;"2024-12-02";0.65;8;89;7
"1886925";"Comfortable new apartment inPalermo";9816285;"Maria Soledad";"Palermo";-34.59307;-58.42777;"Entire home/apt";27001.0;3;71;"2024-12-15";0.53;1;269;6
"1890654";"Great and cool deal inBelgrano 65m2";9829976;"Martin";"Belgrano";-34.56179;-58.46298;"Entire home/apt";47260.0;3;36;"2023-10-30";0.27;1;275;0
"1908349";"Bright 3BR over Plaza Congreso";4560818;"Elizabeth";"Monserrat";-34.61038;-58.38779;"Entire home/apt";52511.0;2;66;"2025-01-12";0.79;1;364;25
"1999865";"La Casa De Syl I (Shopping Abasto)";5375433;"Syl";"Balvanera";-34.60524;-58.41229;"Entire home/apt";28745.0;2;59;"2024-12-09";0.44;2;364;7
"2000751";"Private room in Recoleta, priv bath";10305538;"MarÃ­a Cristina";"Recoleta";-34.58611;-58.38616;"Private room";39908.0;2;35;"2015-06-18";0.26;1;244;0
"2008414";"My home in Buenos Aires | 180m2| 2 bdr | n/STelmo";10336239;"Jorge";"Barracas";-34.63088;-58.37151;"Entire home/apt";63013.0;1;66;"2021-04-10";0.5;1;365;0
"2010835";"BEAUTIFUL DUPLEX IN COLEGIALES!!";10347066;"Barbara";"Colegiales";-34.57973;-58.44912;"Entire home/apt";47260.0;3;8;"2024-01-13";0.06;1;120;0
"2011356";"Gallo. 2 rooms apart. terrace. 3 P.";3176432;"Gisela";"Almagro";-34.60576;-58.41494;"Entire home/apt";36758.0;3;1;"2014-01-06";0.01;5;323;0
"2014033";"Tranquilo and Cozy 2 Amb Palermo";4237627;"Natalia";"Palermo";-34.59523391723633;-58.41667175292969;"Entire home/apt";37808.0;2;100;"2025-01-19";0.74;2;153;16
"2019015";"BARRIO NORTE.RECOLETA. AV SANTA FE";974945;"Alejandro";"Recoleta";-34.59469;-58.39644;"Entire home/apt";14703.0;3;38;"2025-01-02";0.28;3;303;10
"2047496";"Private room in student Palermo Soho house";6229473;"Maria";"Palermo";-34.59093;-58.42142;"Private room";26255.0;3;8;"2018-03-17";0.06;10;42;0
"2049645";"La Querencia de Buenos Aires";10505353;"Yann";"Constitucion";-34.62046;-58.38442;"Private room";60237.0;2;3;"2022-11-14";0.11;3;180;0
"2059189";"Apartment puerto madero,  buenos aires city";908033;"Heidi";"Puerto Madero";-34.61912;-58.3612;"Entire home/apt";84017.0;3;21;"2024-12-02";0.16;1;259;6
"2070080";"Cozy One Bedroom in Palermo";288132;"Noel";"Palermo";-34.58334;-58.41496;"Entire home/apt";38858.0;3;93;"2025-01-24";0.69;1;305;5
"2074241";"KOHLI-HOUSE    LUMINOSO Y VERDE";10533266;"Emilio";"Constitucion";-34.61854;-58.37815;"Entire home/apt";31507.0;2;107;"2025-01-01";0.79;11;305;12
"2078803";"Buenos Aires Great View & Art apartment";1979261;"Julio";"Balvanera";-34.60359;-58.39824;"Private room";15000.0;1;63;"2025-01-08";0.6;2;300;12
"2094089";"Palermo apartment, 2 Bedroom";4994194;"Paula Marina";"Palermo";-34.58791;-58.41741;"Entire home/apt";61511.0;2;46;"2024-12-01";0.4;12;116;9
"2101140";"KOHLI-HOUSE   Tranquilo y Luminoso";10533266;"Emilio";"Constitucion";-34.61854;-58.37815;"Entire home/apt";25205.0;2;34;"2024-12-16";0.25;11;139;4
"2101723";"KOHLI-HOUSE   EXTERIOR SOLEADO";10533266;"Emilio";"Constitucion";-34.61854;-58.37815;"Entire home/apt";36758.0;2;55;"2024-04-28";0.41;11;163;4
"2137985";"Nice 2 room apt BA Center";10910463;"Gabriela";"Balvanera";-34.60726;-58.39352;"Entire home/apt";36767.0;2;35;"2025-01-23";0.29;1;57;9
"2145645";"Luminous big loft in Rivadavia";10952770;"Diego Leon";"Balvanera";-34.60812;-58.39514;"Entire home/apt";94520.0;2;26;"2024-12-01";0.2;1;364;1
"2189182";"Recoleta Plaza San MartÃ­n home!";93346790;"Eduardo";"Retiro";-34.5955;-58.38078;"Entire home/apt";30456.0;3;55;"2024-06-08";0.42;1;182;2
"2196491";"Trendy Loft in Palermo Hollywood";1613517;"Guillermo";"Palermo";-34.58121;-58.43412;"Entire home/apt";71189.0;4;21;"2024-02-21";0.23;1;350;1
"2227998";"Passion Tango studio apartment";7219202;"Fernando";"Palermo";-34.58313;-58.42578;"Entire home/apt";47260.0;2;8;"2024-11-10";0.09;4;58;6
"2228043";"Hermoso y tranquilo Studio en Palermo Hollywood";11370685;"Valeria";"Palermo";-34.58516;-58.43536;"Entire home/apt";26886.0;4;35;"2025-01-25";0.26;2;330;8
"2257238";"Apartment downtown Buenos Aires";11527463;"Marilu";"Balvanera";-34.61289596557617;-58.394073486328125;"Entire home/apt";36758.0;3;12;"2024-01-06";0.34;1;242;0
"2260855";"Agradable Studio en Palermo Chico. RÃ¡pido Wi-Fi!";161897988;"L&A Rentals";"Palermo";-34.5818443;-58.4091459;"Entire home/apt";34657.0;2;19;"2024-09-25";1.41;11;156;14
"2269342";"Apart Studio + Pool + Gym + Spa";11589705;"Pat";"Almagro";-34.60705;-58.42642;"Entire home/apt";40958.0;1;13;"2016-05-08";0.1;2;300;0
"2273465";"Belgrado Art Space. Double Bedroom & bike";8216335;"Gonzalo";"Balvanera";-34.61415;-58.40654;"Private room";15753.0;3;36;"2024-04-01";0.32;3;59;2
"2288352";"Lovely & stylish flat near Recoleta";1693786;"Brad & Martina";"Balvanera";-34.60315;-58.39269;"Entire home/apt";31507.0;3;95;"2024-12-02";0.74;2;338;8
"2288937";"Modern Loft Style Apt in Palermo !";794906;"Jesse";"Villa Crespo";-34.59874;-58.4301;"Entire home/apt";49360.0;4;108;"2024-12-05";0.99;4;330;7
"2295020";"10 min from the buzz of Palermo!";10662981;"Natalia";"Colegiales";-34.57326;-58.44723;"Entire home/apt";42009.0;2;45;"2024-12-20";0.34;3;201;3
"2307726";"Confortable loft en el Barrio de NÃºÃ±ez";11188130;"HernÃ¡n";"Saavedra";-34.54472;-58.47189;"Entire home/apt";42009.0;3;58;"2024-07-28";0.44;10;243;1
"2318174";"Chic Private Loft.  Best Location!";3150743;"Gabriela";"Monserrat";-34.61012;-58.37816;"Entire home/apt";31507.0;3;48;"2024-12-04";0.36;1;364;1
"2337983";"Live as a local in a normal Safe neighborhood";4179113;"Gabriela";"Caballito";-34.62327;-58.43998;"Entire home/apt";51461.0;3;62;"2024-12-02";0.48;1;315;6
"2386083";"Art, light & river on Blvrd. CerviÃ±o! Palermo Zoo";12187260;"Isabel";"Palermo";-34.579107;-58.412853;"Entire home/apt";46210.0;3;69;"2024-12-29";0.64;2;336;5
"2399085";"A house in the best neighborhood";12160110;"Dario";"Palermo";-34.57927;-58.43971;"Entire home/apt";68264.0;3;67;"2024-12-28";0.5;6;327;5
"2432477";"Recoleta/Palermo Apartment";1824987;"May & Seb";"Palermo";-34.58235;-58.40562;"Entire home/apt";36758.0;2;6;"2024-11-12";0.05;4;51;1
"2453079";"amazing loft in buenos aires canita";76148808;"Juan Manuel";"Palermo";-34.57206;-58.43132;"Entire home/apt";33952.0;3;77;"2025-01-12";0.72;1;359;2
"2459403";"STUDIO Fitz Roy - By HART";12450540;"Hart";"Palermo";-34.58107;-58.43179;"Entire home/apt";45306.0;3;81;"2023-12-26";0.62;28;343;0
"2481363";"Trendy Studio in Recoleta near Patio Bullrich";12694111;"Nicolas";"Retiro";-34.58696;-58.38432;"Entire home/apt";22506.0;3;86;"2025-01-01";1.93;1;365;22
"2506127";"Your home in Buenos AIres";12828168;"Susana";"Monserrat";-34.6156;-58.38715;"Entire home/apt";36758.0;4;5;"2023-01-16";0.08;4;150;0
"2514617";"Private Palermo Hollywood w/ huge balcon";12871933;"Carolina";"Palermo";-34.57473;-58.44137;"Entire home/apt";60913.0;3;36;"2024-04-03";0.39;1;340;3
"2560744";"BEAUTIFUL ROOM FOR RENT DOWNTOWN";1864747;"Irina";"Almagro";-34.61095;-58.42192;"Private room";21004.0;2;2;"2024-07-31";0.03;23;275;1
"2574061";"Cozy Studio in Palermo Buenos Aires";13180808;"Gaston";"Palermo";-34.57852;-58.4297;"Entire home/apt";31507.0;3;71;"2025-01-17";0.54;1;76;19
"2578593";"En el mejor lugar de Buenos Aires";4057908;"Maria";"Palermo";-34.58180971557635;-58.42299627813115;"Entire home/apt";63013.0;2;5;"2024-12-01";0.32;1;347;1
"2593652";"PALERMO SOHO STUDIO 2 PAX NEW APART";11972481;"Mario";"Palermo";-34.5909;-58.42305;"Entire home/apt";39908.0;3;104;"2024-12-30";0.82;4;173;7
"2653628";"Belgrano-2 amb- sÃºper cÃ³modo";13505939;"Carolina";"Belgrano";-34.55816;-58.45077;"Entire home/apt";24155.0;4;6;"2022-01-14";0.05;3;179;0
